"","MULakeNumber","waterBody","samplingSite","Date","Time","beginDepth","endDepth_m","parameterType","unit","parameterValue","parameterValueQCCodeDesc","parValueUSA","unitUSA"
"12908","211","Cameron_2_Sunrise","Cameron (Sunrise) 1","2021-07-30","13:40:00","0",0,"TP","ug/L",54,NA,0.054,"mg/L"
"12909","211","Cameron_2_Sunrise","Cameron (Sunrise) 1","2021-07-30","13:40:00","0",0,"TP","ug/L",55,NA,0.055,"mg/L"
"12910","211","Cameron_2_Sunrise","Cameron (Sunrise) 1","2021-07-30","13:40:00","0",0,"CHL_A_COR","ug/L",25.7,NA,0.0257,"mg/L"
"12911","211","Cameron_2_Sunrise","Cameron (Sunrise) 1","2021-07-30","13:40:00","0",0,"CHL_A_COR","ug/L",28.4,NA,0.0284,"mg/L"
"12912","212","Grindstone","Grindstone 1","2021-06-16","10:10:00","0",0,"SECCHI","m",0.6,NA,1.968503937,"ft"
"12913","212","Grindstone","Grindstone 1","2021-06-16","10:10:00","0",0,"CHL_A_COR","ug/L",19.2,NA,0.0192,"mg/L"
"12914","212","Grindstone","Grindstone 1","2021-06-16","10:10:00","0",0,"CHL_A_COR","ug/L",23.2,NA,0.0232,"mg/L"
"12915","212","Grindstone","Grindstone 1","2021-06-16","10:10:00","0",0,"TN","ug/L",3530,NA,3.53,"mg/L"
"12916","212","Grindstone","Grindstone 1","2021-06-16","10:10:00","0",0,"TN","ug/L",3600,NA,3.6,"mg/L"
"12917","212","Grindstone","Grindstone 1","2021-06-16","10:10:00","0",0,"TP","ug/L",98,NA,0.098,"mg/L"
"12918","212","Grindstone","Grindstone 1","2021-06-16","10:10:00","0",0,"TP","ug/L",101,NA,0.101,"mg/L"
"12919","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-01","12:57:00","0",0,"SECCHI","m",0.69,NA,2.26377952755,"ft"
"12920","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-01","12:57:00","0",0,"TN","ug/L",810,NA,0.81,"mg/L"
"12921","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-01","12:57:00","0",0,"TN","ug/L",870,NA,0.87,"mg/L"
"12922","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-01","12:57:00","0",0,"TN","ug/L",910,NA,0.91,"mg/L"
"12923","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-01","12:57:00","0",0,"TP","ug/L",59,NA,0.059,"mg/L"
"12924","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-01","12:57:00","0",0,"TP","ug/L",61,NA,0.061,"mg/L"
"12925","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-01","12:57:00","0",0,"CHL_A_COR","ug/L",43.2,NA,0.0432,"mg/L"
"12926","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-01","12:57:00","0",0,"CHL_A_COR","ug/L",30.7,NA,0.0307,"mg/L"
"12927","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-16","09:00:00","0",0,"SECCHI","m",0.7,NA,2.2965879265,"ft"
"12928","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-16","09:00:00","0",0,"TN","ug/L",670,NA,0.67,"mg/L"
"12929","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-16","09:00:00","0",0,"TN","ug/L",700,NA,0.7,"mg/L"
"12930","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-16","09:00:00","0",0,"TN","ug/L",710,NA,0.71,"mg/L"
"12931","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-16","09:00:00","0",0,"TP","ug/L",82,NA,0.082,"mg/L"
"12932","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-16","09:00:00","0",0,"TP","ug/L",84,NA,0.084,"mg/L"
"12933","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-21","14:09:00","0",0,"SECCHI","m",0.51,NA,1.67322834645,"ft"
"12934","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-21","14:09:00","0",0,"TN","ug/L",1060,NA,1.06,"mg/L"
"12935","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-21","14:09:00","0",0,"TN","ug/L",1070,NA,1.07,"mg/L"
"12936","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-21","14:09:00","0",0,"TN","ug/L",1090,NA,1.09,"mg/L"
"12937","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-21","14:09:00","0",0,"TP","ug/L",124,NA,0.124,"mg/L"
"12938","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-21","14:09:00","0",0,"TP","ug/L",127,NA,0.127,"mg/L"
"12939","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-21","14:09:00","0",0,"TP","ug/L",129,NA,0.129,"mg/L"
"12940","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-21","14:09:00","0",0,"CHL_A_COR","ug/L",29.7,NA,0.0297,"mg/L"
"12941","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-06-21","14:09:00","0",0,"CHL_A_COR","ug/L",30.8,NA,0.0308,"mg/L"
"12942","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-12","14:38:00","0",0,"SECCHI","m",0.51,NA,1.67322834645,"ft"
"12943","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-12","14:38:00","0",0,"TN","ug/L",1070,NA,1.07,"mg/L"
"12944","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-12","14:38:00","0",0,"TN","ug/L",1080,NA,1.08,"mg/L"
"12945","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-12","14:38:00","0",0,"TN","ug/L",1150,NA,1.15,"mg/L"
"12946","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-12","14:38:00","0",0,"TP","ug/L",158,NA,0.158,"mg/L"
"12947","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-12","14:38:00","0",0,"TP","ug/L",163,NA,0.163,"mg/L"
"12948","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-12","14:38:00","0",0,"CHL_A_COR","ug/L",20.5,NA,0.0205,"mg/L"
"12949","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-30","15:36:00","0",0,"SECCHI","m",0.49,NA,1.60761154855,"ft"
"12950","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-30","15:36:00","0",0,"TN","ug/L",1250,NA,1.25,"mg/L"
"12951","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-30","15:36:00","0",0,"TN","ug/L",1280,NA,1.28,"mg/L"
"12952","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-30","15:36:00","0",0,"TP","ug/L",150,NA,0.15,"mg/L"
"12953","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-30","15:36:00","0",0,"TP","ug/L",152,NA,0.152,"mg/L"
"12954","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-30","15:36:00","0",0,"CHL_A_COR","ug/L",65.9,NA,0.0659,"mg/L"
"12955","213","Cameron_3_Eagle","Cameron (Eagle) 1","2021-07-30","15:36:00","0",0,"CHL_A_COR","ug/L",66.9,NA,0.0669,"mg/L"
"12956","219","Dairy","Dairy 1","2021-06-04","13:26:00","0",0,"SECCHI","m",0.89,NA,2.91994750655,"ft"
"12957","219","Dairy","Dairy 1","2021-06-04","13:26:00","0",0,"TN","ug/L",1360,NA,1.36,"mg/L"
"12958","219","Dairy","Dairy 1","2021-06-04","13:26:00","0",0,"TN","ug/L",1390,NA,1.39,"mg/L"
"12959","219","Dairy","Dairy 1","2021-06-04","13:26:00","0",0,"TP","ug/L",82,NA,0.082,"mg/L"
"12960","219","Dairy","Dairy 1","2021-06-04","13:26:00","0",0,"TP","ug/L",84,NA,0.084,"mg/L"
"12961","219","Dairy","Dairy 1","2021-06-04","13:26:00","0",0,"TP","ug/L",87,NA,0.087,"mg/L"
"12962","219","Dairy","Dairy 1","2021-06-04","13:26:00","0",0,"CHL_A_COR","ug/L",32.8,NA,0.0328,"mg/L"
"12963","219","Dairy","Dairy 1","2021-06-04","13:26:00","0",0,"CHL_A_COR","ug/L",31,NA,0.031,"mg/L"
"12964","219","Dairy","Dairy 1","2021-06-16","17:45:00","0",0,"SECCHI","m",0.42,NA,1.3779527559,"ft"
"12965","219","Dairy","Dairy 1","2021-06-16","17:45:00","0",0,"TN","ug/L",1770,NA,1.77,"mg/L"
"12966","219","Dairy","Dairy 1","2021-06-16","17:45:00","0",0,"TN","ug/L",1800,NA,1.8,"mg/L"
"12967","219","Dairy","Dairy 1","2021-06-16","17:45:00","0",0,"TN","ug/L",1920,NA,1.92,"mg/L"
"12968","219","Dairy","Dairy 1","2021-06-16","17:45:00","0",0,"TP","ug/L",86,NA,0.086,"mg/L"
"12969","219","Dairy","Dairy 1","2021-06-16","17:45:00","0",0,"TP","ug/L",87,NA,0.087,"mg/L"
"12970","219","Dairy","Dairy 1","2021-06-16","17:45:00","0",0,"TP","ug/L",89,NA,0.089,"mg/L"
"12971","219","Dairy","Dairy 1","2021-06-16","17:45:00","0",0,"CHL_A_COR","ug/L",68.8,NA,0.0688,"mg/L"
"12972","219","Dairy","Dairy 1","2021-06-16","17:45:00","0",0,"CHL_A_COR","ug/L",71.8,NA,0.0718,"mg/L"
"12973","219","Dairy","Dairy 1","2021-07-15","12:14:00","0",0,"SECCHI","m",0.58,NA,1.9028871391,"ft"
"12974","219","Dairy","Dairy 1","2021-07-15","12:14:00","0",0,"TN","ug/L",800,NA,0.8,"mg/L"
"12975","219","Dairy","Dairy 1","2021-07-15","12:14:00","0",0,"TN","ug/L",830,NA,0.83,"mg/L"
"12976","219","Dairy","Dairy 1","2021-07-15","12:14:00","0",0,"TN","ug/L",930,NA,0.93,"mg/L"
"12977","219","Dairy","Dairy 1","2021-07-15","12:14:00","0",0,"TP","ug/L",78,NA,0.078,"mg/L"
"12978","219","Dairy","Dairy 1","2021-07-15","12:14:00","0",0,"TP","ug/L",79,NA,0.079,"mg/L"
"12979","219","Dairy","Dairy 1","2021-07-15","12:14:00","0",0,"TP","ug/L",81,NA,0.081,"mg/L"
"12980","219","Dairy","Dairy 1","2021-07-15","12:14:00","0",0,"CHL_A_COR","ug/L",60.1,NA,0.0601,"mg/L"
"12981","219","Dairy","Dairy 1","2021-07-15","12:14:00","0",0,"CHL_A_COR","ug/L",61,NA,0.061,"mg/L"
"12982","219","Dairy","Dairy 1","2021-08-31","11:16:00","0",0,"SECCHI","m",0.44,NA,1.4435695538,"ft"
"12983","219","Dairy","Dairy 1","2021-08-31","11:16:00","0",0,"TN","ug/L",2130,NA,2.13,"mg/L"
"12984","219","Dairy","Dairy 1","2021-08-31","11:16:00","0",0,"TN","ug/L",2180,NA,2.18,"mg/L"
"12985","219","Dairy","Dairy 1","2021-08-31","11:16:00","0",0,"TN","ug/L",2190,NA,2.19,"mg/L"
"12986","219","Dairy","Dairy 1","2021-08-31","11:16:00","0",0,"TP","ug/L",141,NA,0.141,"mg/L"
"12987","219","Dairy","Dairy 1","2021-08-31","11:16:00","0",0,"TP","ug/L",143,NA,0.143,"mg/L"
"12988","219","Dairy","Dairy 1","2021-08-31","11:16:00","0",0,"CHL_A_COR","ug/L",105.6,NA,0.1056,"mg/L"
"12989","219","Dairy","Dairy 1","2021-08-31","11:16:00","0",0,"CHL_A_COR","ug/L",105.7,NA,0.1057,"mg/L"
"12990","232","Lick Creek","Lick Creek 1","2021-05-12","13:15:00","0",0,"CHL_A_COR","ug/L",7.3,NA,0.0073,"mg/L"
"12991","232","Lick Creek","Lick Creek 1","2021-05-12","13:15:00","0",0,"CHL_A_COR","ug/L",9,NA,0.009,"mg/L"
"12992","232","Lick Creek","Lick Creek 1","2021-05-12","13:15:00","0",0,"TN","ug/L",730,NA,0.73,"mg/L"
"12993","232","Lick Creek","Lick Creek 1","2021-05-12","13:15:00","0",0,"TN","ug/L",770,NA,0.77,"mg/L"
"12994","232","Lick Creek","Lick Creek 1","2021-05-12","13:15:00","0",0,"TP","ug/L",56,NA,0.056,"mg/L"
"12995","232","Lick Creek","Lick Creek 1","2021-05-12","13:15:00","0",0,"TP","ug/L",58,NA,0.058,"mg/L"
"12996","232","Lick Creek","Lick Creek 1","2021-05-12","13:15:00","0",0,"TP","ug/L",60,NA,0.06,"mg/L"
"12997","232","Lick Creek","Lick Creek 1","2021-07-30","11:20:00","0",0,"CHL_A_COR","ug/L",6.9,NA,0.0069,"mg/L"
"12998","232","Lick Creek","Lick Creek 1","2021-07-30","11:20:00","0",0,"CHL_A_COR","ug/L",7.4,NA,0.0074,"mg/L"
"12999","232","Lick Creek","Lick Creek 1","2021-07-30","11:20:00","0",0,"TN","ug/L",1020,NA,1.02,"mg/L"
"13000","232","Lick Creek","Lick Creek 1","2021-07-30","11:20:00","0",0,"TN","ug/L",1030,NA,1.03,"mg/L"
"13001","232","Lick Creek","Lick Creek 1","2021-07-30","11:20:00","0",0,"TP","ug/L",65,NA,0.065,"mg/L"
"13002","232","Lick Creek","Lick Creek 1","2021-07-30","11:20:00","0",0,"TP","ug/L",69,NA,0.069,"mg/L"
"13003","232","Lick Creek","Lick Creek 1","2021-07-30","11:20:00","0",0,"TP","ug/L",70,NA,0.07,"mg/L"
"13004","232","Lick Creek","Lick Creek 1","2021-08-26","12:35:00","0",0,"CHL_A_COR","ug/L",3.2,NA,0.0032,"mg/L"
"13005","232","Lick Creek","Lick Creek 1","2021-08-26","12:35:00","0",0,"CHL_A_COR","ug/L",4.2,NA,0.0042,"mg/L"
"13006","232","Lick Creek","Lick Creek 1","2021-08-26","12:35:00","0",0,"TN","ug/L",650,NA,0.65,"mg/L"
"13007","232","Lick Creek","Lick Creek 1","2021-08-26","12:35:00","0",0,"TN","ug/L",660,NA,0.66,"mg/L"
"13008","232","Lick Creek","Lick Creek 1","2021-08-26","12:35:00","0",0,"TP","ug/L",25,NA,0.025,"mg/L"
"13009","241","Phillips","Phillips 1","2021-05-02","16:00:00","0",0,"SECCHI","m",0.7,NA,2.2965879265,"ft"
"13010","241","Phillips","Phillips 1","2021-05-02","16:00:00","0",0,"CHL_A_COR","ug/L",7.6,NA,0.0076,"mg/L"
"13011","241","Phillips","Phillips 1","2021-05-02","16:00:00","0",0,"TN","ug/L",690,NA,0.69,"mg/L"
"13012","241","Phillips","Phillips 1","2021-05-02","16:00:00","0",0,"TN","ug/L",700,NA,0.7,"mg/L"
"13013","241","Phillips","Phillips 1","2021-05-02","16:00:00","0",0,"TP","ug/L",45,NA,0.045,"mg/L"
"13014","241","Phillips","Phillips 1","2021-05-02","16:00:00","0",0,"TP","ug/L",46,NA,0.046,"mg/L"
"13015","241","Phillips","Phillips 1","2021-05-18","11:00:00","0",0,"SECCHI","m",0.6,NA,1.968503937,"ft"
"13016","241","Phillips","Phillips 1","2021-05-18","11:00:00","0",0,"CHL_A_COR","ug/L",4.4,NA,0.0044,"mg/L"
"13017","241","Phillips","Phillips 1","2021-05-18","11:00:00","0",0,"CHL_A_COR","ug/L",5.2,NA,0.0052,"mg/L"
"13018","241","Phillips","Phillips 1","2021-05-18","11:00:00","0",0,"TN","ug/L",620,NA,0.62,"mg/L"
"13019","241","Phillips","Phillips 1","2021-05-18","11:00:00","0",0,"TN","ug/L",670,NA,0.67,"mg/L"
"13020","241","Phillips","Phillips 1","2021-05-18","11:00:00","0",0,"TP","ug/L",38,NA,0.038,"mg/L"
"13021","241","Phillips","Phillips 1","2021-05-18","11:00:00","0",0,"TP","ug/L",40,NA,0.04,"mg/L"
"13022","241","Phillips","Phillips 1","2021-06-09","09:30:00","0",0,"SECCHI","m",0.9,NA,2.9527559055,"ft"
"13023","241","Phillips","Phillips 1","2021-06-09","09:30:00","0",0,"CHL_A_COR","ug/L",1.4,NA,0.0014,"mg/L"
"13024","241","Phillips","Phillips 1","2021-06-09","09:30:00","0",0,"CHL_A_COR","ug/L",3.1,NA,0.0031,"mg/L"
"13025","241","Phillips","Phillips 1","2021-06-09","09:30:00","0",0,"TN","ug/L",400,NA,0.4,"mg/L"
"13026","241","Phillips","Phillips 1","2021-06-09","09:30:00","0",0,"TN","ug/L",420,NA,0.42,"mg/L"
"13027","241","Phillips","Phillips 1","2021-06-09","09:30:00","0",0,"TN","ug/L",440,NA,0.44,"mg/L"
"13028","241","Phillips","Phillips 1","2021-06-09","09:30:00","0",0,"TP","ug/L",30,NA,0.03,"mg/L"
"13029","241","Phillips","Phillips 1","2021-06-09","09:30:00","0",0,"TP","ug/L",35,NA,0.035,"mg/L"
"13030","241","Phillips","Phillips 1","2021-06-30",NA,"0",0,"SECCHI","m",0.5,NA,1.6404199475,"ft"
"13031","241","Phillips","Phillips 1","2021-06-30",NA,"0",0,"CHL_A_COR","ug/L",21.9,NA,0.0219,"mg/L"
"13032","241","Phillips","Phillips 1","2021-06-30",NA,"0",0,"CHL_A_COR","ug/L",25.7,NA,0.0257,"mg/L"
"13033","241","Phillips","Phillips 1","2021-06-30",NA,"0",0,"TN","ug/L",670,NA,0.67,"mg/L"
"13034","241","Phillips","Phillips 1","2021-06-30",NA,"0",0,"TN","ug/L",720,NA,0.72,"mg/L"
"13035","241","Phillips","Phillips 1","2021-06-30",NA,"0",0,"TP","ug/L",58,NA,0.058,"mg/L"
"13036","241","Phillips","Phillips 1","2021-06-30",NA,"0",0,"TP","ug/L",60,NA,0.06,"mg/L"
"13037","241","Phillips","Phillips 1","2021-06-30",NA,"0",0,"TP","ug/L",62,NA,0.062,"mg/L"
"13038","241","Phillips","Phillips 1","2021-08-07","11:00:00","0",0,"SECCHI","m",0.8,NA,2.624671916,"ft"
"13039","241","Phillips","Phillips 1","2021-08-07","11:00:00","0",0,"CHL_A_COR","ug/L",10.5,NA,0.0105,"mg/L"
"13040","241","Phillips","Phillips 1","2021-08-07","11:00:00","0",0,"CHL_A_COR","ug/L",13,NA,0.013,"mg/L"
"13041","241","Phillips","Phillips 1","2021-08-07","11:00:00","0",0,"TN","ug/L",510,NA,0.51,"mg/L"
"13042","241","Phillips","Phillips 1","2021-08-07","11:00:00","0",0,"TP","ug/L",38,NA,0.038,"mg/L"
"13043","241","Phillips","Phillips 1","2021-08-07","11:00:00","0",0,"TP","ug/L",39,NA,0.039,"mg/L"
"13044","241","Phillips","Phillips 1","2021-09-06","13:00:00","0",0,"SECCHI","m",1.2,NA,3.937007874,"ft"
"13045","241","Phillips","Phillips 1","2021-09-06","13:00:00","0",0,"CHL_A_COR","ug/L",24.1,NA,0.0241,"mg/L"
"13046","241","Phillips","Phillips 1","2021-09-06","13:00:00","0",0,"CHL_A_COR","ug/L",30.5,NA,0.0305,"mg/L"
"13047","241","Phillips","Phillips 1","2021-09-06","13:00:00","0",0,"TN","ug/L",820,NA,0.82,"mg/L"
"13048","241","Phillips","Phillips 1","2021-09-06","13:00:00","0",0,"TN","ug/L",830,NA,0.83,"mg/L"
"13049","241","Phillips","Phillips 1","2021-09-06","13:00:00","0",0,"TP","ug/L",53,NA,0.053,"mg/L"
"13050","241","Phillips","Phillips 1","2021-09-06","13:00:00","0",0,"TP","ug/L",54,NA,0.054,"mg/L"
"13051","241","Phillips","Phillips 1","2021-10-06","12:00:00","0",0,"SECCHI","m",0.9,NA,2.9527559055,"ft"
"13052","241","Phillips","Phillips 1","2021-10-06","12:00:00","0",0,"CHL_A_COR","ug/L",2.8,NA,0.0028,"mg/L"
"13053","241","Phillips","Phillips 1","2021-10-06","12:00:00","0",0,"CHL_A_COR","ug/L",4.5,NA,0.0045,"mg/L"
"13054","241","Phillips","Phillips 1","2021-10-06","12:00:00","0",0,"TN","ug/L",590,NA,0.59,"mg/L"
"13055","241","Phillips","Phillips 1","2021-10-06","12:00:00","0",0,"TN","ug/L",610,NA,0.61,"mg/L"
"13056","241","Phillips","Phillips 1","2021-10-06","12:00:00","0",0,"TP","ug/L",41,NA,0.041,"mg/L"
"13057","241","Phillips","Phillips 1","2021-10-06","12:00:00","0",0,"TP","ug/L",46,NA,0.046,"mg/L"
"13058","274","Alpine","Alpine 1","2021-05-22","12:30:00","0",0,"SECCHI","m",3.7,NA,12.1391076115,"ft"
"13059","274","Alpine","Alpine 1","2021-05-22","12:30:00","0",0,"CHL_A_COR","ug/L",3.4,NA,0.0034,"mg/L"
"13060","274","Alpine","Alpine 1","2021-05-22","12:30:00","0",0,"TN","ug/L",250,NA,0.25,"mg/L"
"13061","274","Alpine","Alpine 1","2021-05-22","12:30:00","0",0,"TN","ug/L",260,NA,0.26,"mg/L"
"13062","274","Alpine","Alpine 1","2021-05-22","12:30:00","0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"13063","274","Alpine","Alpine 1","2021-06-06","14:00:00","0",0,"SECCHI","m",3.4,NA,11.154855643,"ft"
"13064","274","Alpine","Alpine 1","2021-06-06","14:00:00","0",0,"CHL_A_COR","ug/L",1.9,NA,0.0019,"mg/L"
"13065","274","Alpine","Alpine 1","2021-06-06","14:00:00","0",0,"TN","ug/L",280,NA,0.28,"mg/L"
"13066","274","Alpine","Alpine 1","2021-06-06","14:00:00","0",0,"TN","ug/L",360,NA,0.36,"mg/L"
"13067","274","Alpine","Alpine 1","2021-06-06","14:00:00","0",0,"TP","ug/L",4,NA,0.004,"mg/L"
"13068","274","Alpine","Alpine 1","2021-07-02","11:30:00","0",0,"SECCHI","m",2.5,NA,8.2020997375,"ft"
"13069","274","Alpine","Alpine 1","2021-07-02","11:30:00","0",0,"CHL_A_COR","ug/L",3.2,NA,0.0032,"mg/L"
"13070","274","Alpine","Alpine 1","2021-07-02","11:30:00","0",0,"CHL_A_COR","ug/L",3.5,NA,0.0035,"mg/L"
"13071","274","Alpine","Alpine 1","2021-07-02","11:30:00","0",0,"TN","ug/L",280,NA,0.28,"mg/L"
"13072","274","Alpine","Alpine 1","2021-07-02","11:30:00","0",0,"TN","ug/L",300,NA,0.3,"mg/L"
"13073","274","Alpine","Alpine 1","2021-07-02","11:30:00","0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"13074","274","Alpine","Alpine 1","2021-07-18","11:30:00","0",0,"SECCHI","m",2.9,NA,9.5144356955,"ft"
"13075","274","Alpine","Alpine 1","2021-07-18","11:30:00","0",0,"CHL_A_COR","ug/L",3.3,NA,0.0033,"mg/L"
"13076","274","Alpine","Alpine 1","2021-07-18","11:30:00","0",0,"CHL_A_COR","ug/L",3.4,NA,0.0034,"mg/L"
"13077","274","Alpine","Alpine 1","2021-07-18","11:30:00","0",0,"TN","ug/L",300,NA,0.3,"mg/L"
"13078","274","Alpine","Alpine 1","2021-07-18","11:30:00","0",0,"TN","ug/L",310,NA,0.31,"mg/L"
"13079","274","Alpine","Alpine 1","2021-07-18","11:30:00","0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"13080","274","Alpine","Alpine 1","2021-08-08","12:00:00","0",0,"SECCHI","m",2.7,NA,8.8582677165,"ft"
"13081","274","Alpine","Alpine 1","2021-08-08","12:00:00","0",0,"CHL_A_COR","ug/L",2.3,NA,0.0023,"mg/L"
"13082","274","Alpine","Alpine 1","2021-08-08","12:00:00","0",0,"CHL_A_COR","ug/L",3,NA,0.003,"mg/L"
"13083","274","Alpine","Alpine 1","2021-08-08","12:00:00","0",0,"TN","ug/L",350,NA,0.35,"mg/L"
"13084","274","Alpine","Alpine 1","2021-08-08","12:00:00","0",0,"TN","ug/L",370,NA,0.37,"mg/L"
"13085","274","Alpine","Alpine 1","2021-08-08","12:00:00","0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"13086","274","Alpine","Alpine 1","2021-08-08","12:00:00","0",0,"TP","ug/L",7,NA,0.007,"mg/L"
"13087","274","Alpine","Alpine 1","2021-08-28","12:00:00","0",0,"SECCHI","m",2.7,NA,8.8582677165,"ft"
"13088","274","Alpine","Alpine 1","2021-08-28","12:00:00","0",0,"CHL_A_COR","ug/L",3.6,NA,0.0036,"mg/L"
"13089","274","Alpine","Alpine 1","2021-08-28","12:00:00","0",0,"CHL_A_COR","ug/L",3.7,NA,0.0037,"mg/L"
"13090","274","Alpine","Alpine 1","2021-08-28","12:00:00","0",0,"TN","ug/L",290,NA,0.29,"mg/L"
"13091","274","Alpine","Alpine 1","2021-08-28","12:00:00","0",0,"TN","ug/L",330,NA,0.33,"mg/L"
"13092","274","Alpine","Alpine 1","2021-08-28","12:00:00","0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"13093","274","Alpine","Alpine 1","2021-09-19","11:45:00","0",0,"SECCHI","m",4,NA,13.12335958,"ft"
"13094","274","Alpine","Alpine 1","2021-09-19","11:45:00","0",0,"CHL_A_COR","ug/L",3.1,NA,0.0031,"mg/L"
"13095","274","Alpine","Alpine 1","2021-09-19","11:45:00","0",0,"CHL_A_COR","ug/L",3.5,NA,0.0035,"mg/L"
"13096","274","Alpine","Alpine 1","2021-09-19","11:45:00","0",0,"TN","ug/L",350,NA,0.35,"mg/L"
"13097","274","Alpine","Alpine 1","2021-09-19","11:45:00","0",0,"TP","ug/L",7,NA,0.007,"mg/L"
"13098","276","Ashland","Ashland 1","2021-06-09","16:48:00","0",0,"SECCHI","m",0.64,NA,2.0997375328,"ft"
"13099","276","Ashland","Ashland 1","2021-06-09","16:48:00","0",0,"TN","ug/L",810,NA,0.81,"mg/L"
"13100","276","Ashland","Ashland 1","2021-06-09","16:48:00","0",0,"TN","ug/L",880,NA,0.88,"mg/L"
"13101","276","Ashland","Ashland 1","2021-06-09","16:48:00","0",0,"TN","ug/L",900,NA,0.9,"mg/L"
"13102","276","Ashland","Ashland 1","2021-06-09","16:48:00","0",0,"TP","ug/L",107,NA,0.107,"mg/L"
"13103","276","Ashland","Ashland 1","2021-06-09","16:48:00","0",0,"TP","ug/L",108,NA,0.108,"mg/L"
"13104","276","Ashland","Ashland 1","2021-06-09","16:48:00","0",0,"CHL_A_COR","ug/L",5.4,NA,0.0054,"mg/L"
"13105","276","Ashland","Ashland 1","2021-06-09","16:48:00","0",0,"CHL_A_COR","ug/L",5.7,NA,0.0057,"mg/L"
"13106","276","Ashland","Ashland 1","2021-07-22","17:45:00","0",0,"SECCHI","m",0.52,NA,1.7060367454,"ft"
"13107","276","Ashland","Ashland 1","2021-07-22","17:45:00","0",0,"TN","ug/L",950,NA,0.95,"mg/L"
"13108","276","Ashland","Ashland 1","2021-07-22","17:45:00","0",0,"TN","ug/L",960,NA,0.96,"mg/L"
"13109","276","Ashland","Ashland 1","2021-07-22","17:45:00","0",0,"TN","ug/L",1010,NA,1.01,"mg/L"
"13110","276","Ashland","Ashland 1","2021-07-22","17:45:00","0",0,"TP","ug/L",116,NA,0.116,"mg/L"
"13111","276","Ashland","Ashland 1","2021-07-22","17:45:00","0",0,"TP","ug/L",117,NA,0.117,"mg/L"
"13112","276","Ashland","Ashland 1","2021-07-22","17:45:00","0",0,"CHL_A_COR","ug/L",15.3,NA,0.0153,"mg/L"
"13113","276","Ashland","Ashland 1","2021-07-22","17:45:00","0",0,"CHL_A_COR","ug/L",16.3,NA,0.0163,"mg/L"
"13114","276","Ashland","Ashland 1","2021-08-06","12:00:00","0",0,"SECCHI","m",0.6,NA,1.968503937,"ft"
"13115","276","Ashland","Ashland 1","2021-08-06","12:00:00","0",0,"TN","ug/L",1070,NA,1.07,"mg/L"
"13116","276","Ashland","Ashland 1","2021-08-06","12:00:00","0",0,"TN","ug/L",1090,NA,1.09,"mg/L"
"13117","276","Ashland","Ashland 1","2021-08-06","12:00:00","0",0,"TN","ug/L",1150,NA,1.15,"mg/L"
"13118","276","Ashland","Ashland 1","2021-08-06","12:00:00","0",0,"TP","ug/L",91,NA,0.091,"mg/L"
"13119","276","Ashland","Ashland 1","2021-08-06","12:00:00","0",0,"TP","ug/L",92,NA,0.092,"mg/L"
