MULakeNumber,waterBody,samplingSite,Date,Time,beginDepth,endDepth_m,parameterType,unit,parameterValue,parameterValueQCCodeDesc
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0,TP,ug/L,20,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0,TP,ug/L,23,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0,TP,ug/L,24,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,TP,ug/L,21,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,TP,ug/L,22,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,TP,ug/L,24,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,PIM,mg/L,4,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,PIM,mg/L,4.5,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,POM,mg/L,3.5,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,POM,mg/L,15,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,TSS,mg/L,7.5,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,TSS,mg/L,19.5,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.5,MIC_tox,ug/L,0.06,Below detection limit
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.5,CYL_tox,ug/L,0.01,Below detection limit
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.5,ANA_tox,ug/L,0.25,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.5,ANA_tox,ug/L,0.28,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.5,SAX_tox,ug/L,0.011,Below detection limit
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.5,SAX_tox,ug/L,0.014,Below detection limit
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0,CHL_A_COR,ug/L,2.1,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0,CHL_A_COR,ug/L,3.6,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0,CHL_A_lab,ug/L,2.1,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0,CHL_A_lab,ug/L,3.6,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0,PHEO,ug/L,0,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0,PHEO,ug/L,0.2,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,CHL_A_COR,ug/L,1.7,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,CHL_A_COR,ug/L,4.9,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,CHL_A_lab,ug/L,1.7,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,CHL_A_lab,ug/L,5.4,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,PHEO,ug/L,0,NA
005,Lincoln,Lincoln 1,2021-06-28,12:28:00,0,0.3,PHEO,ug/L,1,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,SECCHI,m,1.56,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,DOC,mg/L,6.800000191,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,DOC,mg/L,6.900000095,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,ALK,mg CaCO3/L,90,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,Cl,mg Cl/L,2.549999952,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,Cl,mg Cl/L,2.6900000570000002,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,TN,ug/L,410,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,TN,ug/L,430,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,TN,ug/L,450,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,TN,ug/L,390,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,TN,ug/L,410,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,TDN,ug/L,290,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,TDN,ug/L,310,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,NH4,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,NH4,ug/L,5,Below detection limit
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,NO3,ug/L,10,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,NO3,ug/L,11,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,TP,ug/L,13,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,TP,ug/L,14,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,TP,ug/L,15,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,TP,ug/L,14,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,PIM,mg/L,1.2,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,PIM,mg/L,2,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,POM,mg/L,3.3,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,POM,mg/L,3.4,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,TSS,mg/L,4.6,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,TSS,mg/L,5.3,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.5,MIC_tox,ug/L,0.15,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.5,MIC_tox,ug/L,0.26,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.5,CYL_tox,ug/L,0.01,Below detection limit
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.5,ANA_tox,ug/L,0.14,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.5,ANA_tox,ug/L,0.15,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.5,SAX_tox,ug/L,0.023,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.5,SAX_tox,ug/L,0.043,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,CHL_A_COR,ug/L,5,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,CHL_A_COR,ug/L,5.4,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,CHL_A_lab,ug/L,6.1,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,CHL_A_lab,ug/L,6.2,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,PHEO,ug/L,1.8,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0,PHEO,ug/L,2.4,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,CHL_A_COR,ug/L,5.4,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,CHL_A_lab,ug/L,6.3,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,CHL_A_lab,ug/L,6.5,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,PHEO,ug/L,2,NA
005,Lincoln,Lincoln 1,2021-07-20,12:14:00,0,0.7,PHEO,ug/L,2.4,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,SECCHI,m,2.1,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,CHL_A_COR,ug/L,2.6,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,CHL_A_COR,ug/L,3.7,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,CHL_A_lab,ug/L,4.3,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,CHL_A_lab,ug/L,4.6,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,TN,ug/L,420,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,TDN,ug/L,360,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,TDN,ug/L,370,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,NH4,ug/L,17,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,NH4,ug/L,21,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,NO3,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,PHEO,ug/L,1.9,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,PHEO,ug/L,3.8,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,TP,ug/L,10,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,TP,ug/L,11,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,PIM,mg/L,1,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,PIM,mg/L,1.2,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,POM,mg/L,1.6,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,POM,mg/L,1.8,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,TSS,mg/L,2.6,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0,TSS,mg/L,3,NA
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0.5,MIC_tox,ug/L,0.07,Below detection limit
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0.5,MIC_tox,ug/L,0.082,Below detection limit
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2021-07-26,14:20:00,0,0.5,CYL_tox,ug/L,0.019,Below detection limit
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0,SECCHI,m,1.99,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,DOC,mg/L,6.5,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,DOC,mg/L,6.599999905,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0,ALK,mg CaCO3/L,95,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,Cl,mg Cl/L,2.029999971,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,Cl,mg Cl/L,2.089999914,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0,TN,ug/L,390,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0,TN,ug/L,420,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,TN,ug/L,390,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,TN,ug/L,400,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,TN,ug/L,410,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,TDN,ug/L,240,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,TDN,ug/L,260,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,TDN,ug/L,300,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,NH4,ug/L,25,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,NH4,ug/L,26,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,NO3,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,NO3,ug/L,1,Below detection limit
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0,TP,ug/L,10,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0,TP,ug/L,11,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,TP,ug/L,12,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,TP,ug/L,14,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,PIM,mg/L,1.1,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,POM,mg/L,2.9,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,POM,mg/L,3.5,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,TSS,mg/L,4,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,TSS,mg/L,4.6,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0.5,MIC_tox,ug/L,0.03,Below detection limit
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0.5,MIC_tox,ug/L,0.06,Below detection limit
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0.5,CYL_tox,ug/L,0.08,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0.5,ANA_tox,ug/L,0.17,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0.5,SAX_tox,ug/L,0.083,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0.5,SAX_tox,ug/L,0.087,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0,CHL_A_COR,ug/L,2.5,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0,CHL_A_COR,ug/L,2.8,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0,CHL_A_lab,ug/L,3.9,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0,PHEO,ug/L,2.6,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,0,PHEO,ug/L,3.2,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,CHL_A_COR,ug/L,3.4,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,CHL_A_COR,ug/L,4.2,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,CHL_A_lab,ug/L,4.8,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,CHL_A_lab,ug/L,4.9,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,PHEO,ug/L,1.6,NA
005,Lincoln,Lincoln 1,2021-08-09,12:14:00,0,1.9,PHEO,ug/L,3.3,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,SECCHI,m,2.1,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,CHL_A_COR,ug/L,3.4,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,CHL_A_COR,ug/L,3.7,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,CHL_A_lab,ug/L,4.8,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,CHL_A_lab,ug/L,5,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,TN,ug/L,410,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,TN,ug/L,440,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,TDN,ug/L,320,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,TDN,ug/L,340,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,NH4,ug/L,20,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,NH4,ug/L,24,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,NO3,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,PHEO,ug/L,2.8,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,PHEO,ug/L,3.2,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,TP,ug/L,14,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,PIM,mg/L,1.2,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,PIM,mg/L,1.4,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,POM,mg/L,2.4,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,POM,mg/L,2.6,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0,TSS,mg/L,3.8,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0.5,MIC_tox,ug/L,0.06,Below detection limit
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0.5,MIC_tox,ug/L,0.102,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0.5,CYL_tox,ug/L,0.202,NA
005,Lincoln,Lincoln 1,2021-08-15,08:00:00,0,0.5,CYL_tox,ug/L,0.243,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,SECCHI,m,1.1,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,CHL_A_COR,ug/L,8.8,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,CHL_A_COR,ug/L,10,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,CHL_A_lab,ug/L,11.9,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,CHL_A_lab,ug/L,12.7,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,TN,ug/L,280,RPD or range or CV of replicates exceeds established control
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,TN,ug/L,370,RPD or range or CV of replicates exceeds established control
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,TN,ug/L,430,RPD or range or CV of replicates exceeds established control
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,TN,ug/L,560,RPD or range or CV of replicates exceeds established control
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,TDN,ug/L,310,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,TDN,ug/L,360,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,NH4,ug/L,4,Below detection limit
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,NH4,ug/L,13,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,NO3,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,PHEO,ug/L,5.8,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,PHEO,ug/L,6.8,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,TP,ug/L,16,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,TP,ug/L,19,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,PIM,mg/L,1.2,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,PIM,mg/L,1.6,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,POM,mg/L,3.8,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,POM,mg/L,4,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,TSS,mg/L,5.2,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0,TSS,mg/L,5.4,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0.5,MIC_tox,ug/L,0.086,Below detection limit
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0.5,MIC_tox,ug/L,0.089,Below detection limit
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0.5,CYL_tox,ug/L,0.957,NA
005,Lincoln,Lincoln 1,2021-09-06,07:45:00,0,0.5,CYL_tox,ug/L,0.975,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,SECCHI,m,1.1,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,CHL_A_COR,ug/L,9.8,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,CHL_A_COR,ug/L,10.1,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,CHL_A_lab,ug/L,15.5,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,CHL_A_lab,ug/L,16,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,TN,ug/L,570,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,TN,ug/L,630,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,TDN,ug/L,320,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,TDN,ug/L,330,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,NH4,ug/L,19,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,NH4,ug/L,28,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,NO3,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,PHEO,ug/L,11.9,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,PHEO,ug/L,13.4,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,TP,ug/L,21,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,PIM,mg/L,2,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,POM,mg/L,3.6,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,POM,mg/L,3.8,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,TSS,mg/L,5.6,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0,TSS,mg/L,5.8,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0.5,MIC_tox,ug/L,0.048,Below detection limit
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0.5,MIC_tox,ug/L,0.073,Below detection limit
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0.5,CYL_tox,ug/L,1.862,NA
005,Lincoln,Lincoln 1,2021-09-26,09:00:00,0,0.5,CYL_tox,ug/L,1.936,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,SECCHI,m,0.5,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,SECCHI,m,0.3,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,CHL_A_COR,ug/L,59,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,CHL_A_COR,ug/L,60.8,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,CHL_A_COR,ug/L,8.4,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,CHL_A_COR,ug/L,9.2,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,CHL_A_lab,ug/L,74.3,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,CHL_A_lab,ug/L,75.6,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,CHL_A_lab,ug/L,10.8,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,CHL_A_lab,ug/L,11,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,TN,ug/L,1210,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,TN,ug/L,1260,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,TN,ug/L,1190,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,TN,ug/L,1210,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,TDN,ug/L,510,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,TDN,ug/L,550,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,TDN,ug/L,950,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,TDN,ug/L,1010,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,NH4,ug/L,0,Below detection limit
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,NH4,ug/L,3,Below detection limit
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,NH4,ug/L,146,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,NO3,ug/L,165,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,NO3,ug/L,166,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,NO3,ug/L,438,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,NO3,ug/L,470,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,PHEO,ug/L,29.3,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,PHEO,ug/L,35.8,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,PHEO,ug/L,3.5,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,PHEO,ug/L,5.7,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,TP,ug/L,95,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,TP,ug/L,96,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,TP,ug/L,129,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,TP,ug/L,133,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,PIM,mg/L,8.8,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,PIM,mg/L,9.6,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,PIM,mg/L,23.2,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,POM,mg/L,8.8,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,POM,mg/L,6.4,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,TSS,mg/L,17.6,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0,TSS,mg/L,18.4,NA
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0,TSS,mg/L,29.6,NA
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0.5,MIC_tox,ug/L,0,Below detection limit
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0.5,MIC_tox,ug/L,0.02,Below detection limit
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0.5,MIC_tox,ug/L,0.063,Below detection limit
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0.5,CYL_tox,ug/L,0.004,Below detection limit
006,St. Louis,St. Louis 1,2021-04-30,09:45:00,0,0.5,CYL_tox,ug/L,0.012,Below detection limit
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0.5,CYL_tox,ug/L,0.005,Below detection limit
006,St. Louis,St. Louis 2,2021-04-30,09:30:00,0,0.5,CYL_tox,ug/L,0.006,Below detection limit
006,St. Louis,St. Louis 1,2021-05-16,08:40:00,0,0,SECCHI,m,0.7,NA
006,St. Louis,St. Louis 2,2021-05-16,08:15:00,0,0,SECCHI,m,0.5,NA
006,St. Louis,St. Louis 1,2021-05-16,08:40:00,0,0,CHL_A_COR,ug/L,36.5,NA
006,St. Louis,St. Louis 1,2021-05-16,08:40:00,0,0,CHL_A_COR,ug/L,37.7,NA
006,St. Louis,St. Louis 2,2021-05-16,08:15:00,0,0,CHL_A_COR,ug/L,30.2,NA
